case:concept:name;concept:name;org:resource;time:timestamp;relative_timestamp_from_start;AMOUNT_REQ;case:label
GEN0;A_SUBMITTED-COMPLETE;112;2012-04-20 06:26:35;110576.4296875;51144.64453125;not_approved
GEN0;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-20 06:26:35;110576.4296875;51144.64453125;not_approved
GEN0;A_DECLINED-COMPLETE;112;2012-04-20 06:27:06;110576.4296875;51144.64453125;not_approved
GEN1;A_SUBMITTED-COMPLETE;112;2012-04-21 12:18:24;112368.2421875;51936.8515625;not_approved
GEN1;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-21 12:18:24;112368.2421875;51936.8515625;not_approved
GEN1;A_DECLINED-COMPLETE;112;2012-04-21 12:18:55;112368.2421875;51936.8515625;not_approved
GEN2;A_SUBMITTED-COMPLETE;112;2012-04-18 18:57:02;108446.8828125;51216.9140625;not_approved
GEN2;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-18 18:57:02;108446.8828125;51216.9140625;not_approved
GEN2;A_DECLINED-COMPLETE;112;2012-04-18 18:57:30;108446.8828125;51216.9140625;not_approved
GEN3;A_SUBMITTED-COMPLETE;112;2012-04-19 14:13:32;109603.3828125;51741.8984375;not_approved
GEN3;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-19 14:13:32;109603.3828125;51741.8984375;not_approved
GEN3;A_DECLINED-COMPLETE;112;2012-04-19 14:14:00;109603.3828125;51741.8984375;not_approved
GEN4;A_SUBMITTED-COMPLETE;112;2012-04-22 03:26:51;113276.703125;51871.84375;not_approved
GEN4;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-22 03:26:52;113276.703125;51871.84375;not_approved
GEN4;W_Afhandelen leads-SCHEDULE;112;2012-04-22 03:27:31;113276.703125;51871.84375;not_approved
GEN4;W_Afhandelen leads-START;112;2012-04-22 04:00:53;113276.703125;51871.84375;not_approved
GEN4;A_DECLINED-COMPLETE;11202;2012-04-22 04:06:01;113276.703125;51871.84375;not_approved
GEN4;W_Afhandelen leads-COMPLETE;11119;2012-04-22 04:06:04;113276.703125;51871.84375;not_approved
