case:concept:name;concept:name;org:resource;time:timestamp;relative_timestamp_from_start;AMOUNT_REQ;case:label
GEN0;A_SUBMITTED-COMPLETE;112;2012-04-22 13:22:41;106643.03125;51598.015625;not_approved
GEN0;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-22 13:22:41;106643.03125;51598.015625;not_approved
GEN0;W_Afhandelen leads-SCHEDULE;112;2012-04-22 13:22:59;106643.03125;51598.015625;not_approved
GEN0;W_Completeren aanvraag-SCHEDULE;112;2012-04-22 13:23:00;106643.03125;51598.015625;not_approved
GEN0;W_Completeren aanvraag-START;10881;2012-04-23 03:16:00;106643.03125;51598.015625;not_approved
GEN0;W_Completeren aanvraag-SCHEDULE;10881;2012-04-23 03:16:00;106643.03125;51598.015625;not_approved
GEN0;O_SENT-COMPLETE;11309;2012-04-23 03:16:01;106643.03125;51598.015625;not_approved
GEN0;O_CREATED-COMPLETE;10932;2012-04-23 03:16:01;106643.03125;51598.015625;not_approved
GEN0;A_ACCEPTED-COMPLETE;10861;2012-04-23 03:16:04;106643.03125;51598.015625;not_approved
GEN0;A_ACCEPTED-COMPLETE;11009;2012-04-23 03:23:40;106643.03125;51598.015625;not_approved
GEN0;A_FINALIZED-COMPLETE;10228;2012-04-23 07:48:31;106643.03125;51598.015625;not_approved
GEN0;O_CREATED-COMPLETE;10188;2012-04-23 07:48:31;106643.03125;51598.015625;not_approved
GEN0;O_SENT-COMPLETE;11319;2012-04-23 07:48:33;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-SCHEDULE;10889;2012-04-23 07:48:33;106643.03125;51598.015625;not_approved
GEN0;W_Completeren aanvraag-COMPLETE;11001;2012-04-23 07:48:33;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-START;11122;2012-04-23 07:48:34;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-COMPLETE;11122;2012-04-30 20:32:49;106643.03125;51598.015625;not_approved
GEN0;O_CANCELLED-COMPLETE;11122;2012-04-30 20:49:24;106643.03125;51598.015625;not_approved
GEN0;O_CREATED-COMPLETE;112;2012-04-30 20:49:24;106643.03125;51598.015625;not_approved
GEN0;O_SENT-COMPLETE;11203;2012-04-30 20:49:25;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-SCHEDULE;11300;2012-04-30 20:49:25;106643.03125;51598.015625;not_approved
GEN0;O_ACCEPTED-COMPLETE;UNKNOWN;2012-04-30 20:49:25;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-START;11202;2012-04-30 20:49:27;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-COMPLETE;11339;2012-04-30 20:49:36;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-START;11119;2012-04-30 20:51:58;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-COMPLETE;10932;2012-05-07 13:44:55;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-START;10909;2012-05-07 13:50:13;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-COMPLETE;11309;2012-05-10 14:24:41;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-START;10939;2012-05-10 14:27:30;106643.03125;51598.015625;not_approved
GEN0;W_Nabellen offertes-COMPLETE;11122;2012-05-11 22:17:28;106643.03125;51598.015625;not_approved
GEN0;W_Valideren aanvraag-SCHEDULE;11309;2012-05-11 22:17:38;106643.03125;51598.015625;not_approved
GEN0;A_ACCEPTED-COMPLETE;10889;2012-05-11 22:17:38;106643.03125;51598.015625;not_approved
GEN1;A_SUBMITTED-COMPLETE;112;2012-04-24 11:31:30;109411.8515625;51590.8984375;not_approved
GEN1;A_PARTLYSUBMITTED-COMPLETE;112;2012-04-24 11:31:30;109411.8515625;51590.8984375;not_approved
GEN1;A_PREACCEPTED-COMPLETE;112;2012-04-24 11:32:12;109411.8515625;51590.8984375;not_approved
GEN1;W_Completeren aanvraag-SCHEDULE;112;2012-04-24 11:32:13;109411.8515625;51590.8984375;not_approved
GEN1;W_Completeren aanvraag-START;10972;2012-04-24 13:11:03;109411.8515625;51590.8984375;not_approved
GEN1;A_ACCEPTED-COMPLETE;11120;2012-04-24 13:31:38;109411.8515625;51590.8984375;not_approved
GEN1;W_Completeren aanvraag-COMPLETE;10982;2012-04-24 20:08:25;109411.8515625;51590.8984375;not_approved
GEN1;A_FINALIZED-COMPLETE;10629;2012-04-24 20:08:25;109411.8515625;51590.8984375;not_approved
GEN1;O_CREATED-COMPLETE;10889;2012-04-24 20:08:26;109411.8515625;51590.8984375;not_approved
GEN1;O_SENT-COMPLETE;11122;2012-04-24 20:08:26;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-SCHEDULE;11121;2012-04-24 20:08:26;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;11122;2012-04-24 20:08:27;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;10910;2012-04-24 20:08:51;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;11121;2012-04-24 20:10:43;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;10929;2012-05-02 06:56:50;109411.8515625;51590.8984375;not_approved
GEN1;O_SENT-COMPLETE;10929;2012-05-02 06:58:15;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-SCHEDULE;10913;2012-05-02 06:58:15;109411.8515625;51590.8984375;not_approved
GEN1;W_Afhandelen leads-SCHEDULE;10932;2012-05-02 06:58:15;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;10228;2012-05-02 06:58:17;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;10909;2012-05-09 17:52:02;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;10909;2012-05-09 17:52:20;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;10932;2012-05-11 15:44:10;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;10881;2012-05-11 15:55:19;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;10862;2012-05-18 19:53:17;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;11289;2012-05-18 19:56:23;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;UNKNOWN;2012-05-19 00:39:32;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;UNKNOWN;2012-05-19 00:41:46;109411.8515625;51590.8984375;not_approved
GEN1;A_FINALIZED-COMPLETE;11202;2012-05-21 21:08:01;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;UNKNOWN;2012-05-21 21:16:22;109411.8515625;51590.8984375;not_approved
GEN1;W_Valideren aanvraag-SCHEDULE;UNKNOWN;2012-05-23 17:34:38;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-START;UNKNOWN;2012-05-23 17:36:16;109411.8515625;51590.8984375;not_approved
GEN1;W_Nabellen offertes-COMPLETE;UNKNOWN;2012-05-23 17:36:17;109411.8515625;51590.8984375;not_approved
GEN1;A_PREACCEPTED-COMPLETE;UNKNOWN;2012-05-23 17:37:00;109411.8515625;51590.8984375;not_approved
GEN1;A_CANCELLED-COMPLETE;UNKNOWN;2012-05-23 17:37:25;109411.8515625;51590.8984375;not_approved
GEN1;A_ACTIVATED-COMPLETE;11203;2012-05-26 04:07:19;109411.8515625;51590.8984375;not_approved
GEN1;A_CANCELLED-COMPLETE;11189;2012-05-26 04:09:40;109411.8515625;51590.8984375;not_approved
GEN1;O_CANCELLED-COMPLETE;10861;2012-06-09 04:09:40;109411.8515625;51590.8984375;not_approved
GEN2;A_SUBMITTED-COMPLETE;112;2012-04-24 04:39:23;108999.734375;52294.1953125;not_approved
